review,star,pos_neg
과제가 많지만 기간도 널널해서 여유롭습니다. 하루 저녁에 날잡고 하면 3시간정도 내외에 끝나는데 프로그래밍 특성상 사람마다 다르기 때문에 딱 정해서 뭐라고 할수없네요.. 그래도 많이 배워갑니다!!강의도 잘 가르치십니다. 그림 하나하나 그려가면서 설명해주셔서 이해 잘됩니다. 성적도 대부분B+이상 주시는것 같습니다.,5,pos
"첫 강평 말 믿지마세요. 그냥 사회부적응자라고 생각하시면 될 것 같고, 교수님 강의 잘하십니다.",5,pos
"수업 잘 듣고 있는데 말 같지도 않은 강의평 하나 올라와서 어이 털려서 씀.개인 과제는 챕터 끝날 때마다 항상 나가던 거고, 문제 수도 몇 개 없을 뿐더러 심지어 인터넷에 솔루션 널려서 금방 함. 그리고 텀 프로젝트 이번 주는 그냥 계획서만 제출하는 건데 뭐가 불만임? 5월 6일에 프로젝트 조 처음 배정되고 2주 뒤인 5월 20일에 계획서만 제출하라는 게 그렇게 엄청난 요구임? 너네 조가 2주 동안 놀다가 수업 이틀 전에 부랴부랴 계획서 쓰려니까 빡센 거 아님? ㅋㅋ 걸러야 될 건 이 강의가 아니라 네 태도인 듯. 넌 대학 다니지 마라.",5,pos
시험주에도 과제를 낸다. 같은 주차에 팀 과제와 개인 과제를 동시에 낸다. 거르면 된다.,1,neg
교수님 다정하시고 좋으신데 과제가 많고 수업이 힘들어요,3,mid
수업 재미있는 편이고 수업 템포가 약간 빠른 반면 10분 정도 빨리 끝내주시는 편입니다,5,pos
ppt도 못 만드는데 그렇다고 강의력이 좋은 것도 아님. 일반화학이 아닌 다른 수업을 듣고 있는 것 같아요. 고집은 또 세서 줌달 까기만 하고 노벨상을 정말 좋아하심. 도.망.쳐,1,neg
1학점 주제 족보없으면 절대 못함 점수도 짜고특히 이 교수가 그런거같음,1,neg
그저 킹광중 너무좋습니다 교수님 ^^7 싸랑합니다!,5,pos
대가리 깨지고 싶으면 듣던가 ㅋㅋㅋㅋㅋ. 이렇게 까지 딥하게 배울 일인가 싶다. 물리를 너무 사랑하는 사람이라면 최고의 강의 일듯. 근데 본인이 수능 물리조차 만점못받는 대가리면 드랍때리고싶을듯,1,neg
동영상 안보고도 시험 통과할수 있습니다 ㄹㅇ 개꿀강의임,5,pos
"교수님이 엄청 착하시고 열정적이세요. 다만 일반화학 수준을 넘는 내용도 많고, 독일 분이시라 발음이 알아듣기 어려운 경우가 있어요. 시험은 옥스토비 내용 위주로 어렵지 않게(?)나와요. 중간고사 정리를 해주실 정도로 사려깊고 학생들을 생각하시는 교수님이기에 수업 자체는 정말 만족했어요!",5,pos
"수업 시간을 온라인 강의이지만 교수님 마음대로 바꾸셔서 계획에 차질이 여러 번 생김, 녹강 올려주실 때도 있음, PPT 파일 없으니까 강의 잘 들어야 함... 채점 상당히 깐깐하게 하시니 있는 그대로 쓰기 (수업 때 쓰신 대로), 일반적으로 맞아도 원하는 답변과 다르면 점수 안 주시는 편, 책 꼭 읽어볼 것, 증명하는 거 있으면 다 외우기, 구조 같은 건 거의 안 외워도 되는데 그래서 평균이 높은 편. 주관식 짧은 것 + 증명 + 5지선다 (모두 고르시오)",3,mid
"교수님께서 많이 친절하시고 학생들 편의 봐주려고 노력하십니다. 시험은 쓰기노트에서만 출제되기 때문에 수업과 관련은 없지만, 강의 내용도 항상 알차게 준비해오시고 열정적이십니다. 시험은 퀴즈로 대체되어 3번만 보면 됩니다. 시험 내용도 쓰기노트의 한자만 다 외우면 아주 쉽게 볼 수 있습니다. 과제 난이도도 정말 낮습니다. 추천합니다",5,pos
ㅈ같음 그자체갑골문 외우게 하지않나...전부다 주관식으로 출제하지 않나...타 교수님들보다 시험범위가 적게는1.5배 많게는 3배임 ㅋㅋ발표도 시킴 (왜 하는지도 모르겠음)생활한자?? ㄴㄴ 그냥 고인물한자 ㅇㅇ,1,neg
짧은 강의 몇개 듣고 문제 풀면 끝입니다 상식 수준에서 해결되는 문제도 있고 문제가 매우 쉬워서 한시간내로 끝낼 수 있어요 여러번 문제 다시 푸는것도 가능합니다,5,pos
"""고려대학교 최고의 꿀강"" 명강의 여부는 사람마다 갈리겠으나 꿀강임은 100% 확실합니다!! 과제 없고 조별 활동 없고 시험 두 번으로 끝이고 이 시험마저 전날 3시간 공부만으로 만점을 받을 난이도인지라 정말 그 어느 분께든 이 강의는 추천합니다!!",5,pos
할 게 너~~무 없는 게 단점이라면 단점인 1학점 꽁으로 먹는 꿀강입니다.,5,pos
천사입니다...진짜 너그러우십니다. 꿀강이니까 듣는 것을 추천드립니다.,5,pos
교수님께서 정말 강의력이 좋으십니다. 저는 노베인 상태라 처음에는 클루평이나 에타평을 보고 많이 두려워했습니다. 경제원론1치고는 배우는 내용이 많고 깊은 것은 사실입니다. 하지만 저는 이후에도 경제 강의를 들어야 하는 입장이었기에 굉장히 유익한 수업이었습니다. 출석은 전자출결만 하시면 됩니다. 시험은 적당한 난이도로 나오고 학점은 너그럽게 주십니다.,5,pos
정말 학습량이 많지만 그만큼 배워가는 것도 많은 강의입니다. 저는 개인적으로 법을 좋아해서 5점을 줬지만 법을 싫어하시는 분에게는 추천하지 않습니다. 다만 우리나라 민법의 기본적인 구조와 심화 사례 등에 대해 알고 싶은 분들은 꼭 듣는 것을 추천드립니다.,5,pos
"지구과학 공부를 안해서 상식이 없긴 했지만 심각하게 망했습니다,, 문제 랜덤이라 형평성ㄷ에도 문제가 있는거같구,, 추천안해요ㅠ...",1,neg
"다들 재수강하려고 던져서 성적따기 꽤 편합니다..,",5,pos
"이렇게 수업해도 안짤리는 교수직을 보니, 저도 나중에 교수가 되고싶다는 생각을 하게 되었습니다!",1,neg
재수강 유발하는 교수님이라고 생각이 듭니다 .....^^,1,neg
누가 듣더라도 30분이면 pass 받으실 수 있습니다. 그냥 학점 1점 거저 얻는 과목이에요.,5,pos
강의력도 좋으시고 설명도 자세히 해 주십니다. 다만 다른 몇몇 분반들이 받는 분반별 숙제 대신에 퀴즈를 자주 봅니다. 열심히 하시는 분이라면 잘 맞으실 것 같습니다.,5,pos
"설명을 참 친절하게 잘 해주셔서 이해하는데는 어려움이 없지만, 시험이 올해는 좀 어려웠습니다...",5,pos
깐깐할줄 알았지만 너그러우시고 레포트 제출기한도 널널해서 좋았음!,5,pos
뭐야이교수 은퇴한댔는데 안했어요?? 간간히 비춰주시는 고양이만이 유일한가치인수업입니다 빌게이츠가코로나를퍼트렸다고 믿으시니 같은 신념을 가지신 분은 수강하시기 좋을거예요,3,mid
어느정도 공부하면 무난하게 학점 가져갈수 있음다만 강의할때 조금 찡찡대시는 느낌이 있음,4,pos
저는 영상도 안보고 30분도 안 걸려서 바로 풀었어요1학점 챙기기 꽤 어려운데 정말 쉬웠던것 같습니다.,5,pos
그냥 쉬운 수준이 아니고 상식선에서 바로 통과 가능합니다.,5,pos
"If you don't have enought time to spend on this subject (requires reading books and remembering a lot of models), then RUN. Pls DON'T register this one while taking 20 credits like me.",3,mid
"수업 수율 10%. 연구및 대학원 생활에 대한 이야기를 자주하시니, 그런거에 관심없으면 듣지 말 것. 수업 끝나는 시간은 잘 안지키시는 편. 진도 느린 편.",3,mid
"허야용 교수님의 수업을 6번째 듣는 학생입니다. 시험문제는 8~10문제가 나오며 2~3문제는 그 자리에서 증명을 해야하는 능지문제입니다만, 수업때 다루는 명제들 보다는 쉽게 내십니다. 수업때 항상 중요하다고 말씀하시는 곳에서 시험문제를 내시며, 그런 명제들은 반드시 증명을 암기해야합니다. 수업면에서는, 앞자리에 앉은 학생들과의 아이컨택을 좋아하시는 편이며, 학생들의 호응이 안나오면 답답해하시니 앞자리에 앉아서 열심히 들으면 다른 학생들보다는 좋은 수업효과를 얻으실수 있습니다. 수업자체도 재밌으니, 후회하시지는 않을겁니다.",5,pos
"과제를 다 풀려고 노력한 것을 보이고, 모든 명제의 증명을 외우면 학점을 잘 받을수 있습니다. 능지보다는 암기력이 좀 더 중요시되는 시험 스타일입니다. 수업자체는 굉장히 이해하기 쉽게 알려주시는 편입니다. 직관적으로 이해하기 힘든 위상수학을 다양한 예시를 통해 이해시켜주실려고 하십니다.",5,pos
"성적은 어차피 상대평가라 공부한 만큼 나오는것 같고, 교수님 강의력이 괜찮고 유쾌한 성격이라 좋았던 강의",5,pos
개꿀 그자체 과제 단어찾는건데 10분컷남 ㅋㅋ,5,pos
힘듭니다.. 초잉같지가 않습니다.. 할게 겁나 많습니다..,2,neg
교재 내용과 가르치는 것과 시험 간의 간극이 너무 크다걍 수업듣지말고 혼자 주어진 정보를 가지고 극한까지 원리를파해치고 경제학자가 되고싶은 사람이아니라면 걍 듣지말아라....부분점수?ㅋㅋㅋ 준대놓고 안준다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,neg
"교수님이 강의를 열심히 준비해 왔다는 사실은 강의를 들어보면 충분히 알 수 있을 것이라고 생각합니다. 비록 한문이라는 과목이 우리들에게는 생소하고 지루한 주제라고 느껴지겠지만, 스토리텔링과 다양한 영상과 결합한 수업을 진행하시면서 이것을 극복하려는 노력이 보였습니다. 그런데 시간대가 본격적으로 졸음이 심하게 오는 때라 그런지 강의를 듣다 보면 잠이 옵니다ㅠㅠ퀴즈는 적지는 않지만 쉬운 수준에서 진행됩니다.",5,pos
진짜 너무너무 졸려요...스토리텔링식인데 같은말 반복하시고 논문은 진짜 잘 쓰시는데 말씀하실땐 주술구조 하나도 안 맞고 단어도 맨날 생각 안 나셔서 20초씩 정적 있으시고 ㅠ  수업 하는 도중에는 너무 괴로워요듣기 힘들지만 학점 잘 나오고 팀플 중간 없어서 그나마 나은 강의ㅠ,3,mid
시험은 수업시간 나온다고 한 부분에서만 나오고 ppt만 잘 보면 학점은 잘 챙길 수 있지만 기본적으로 교수님 강의력이 너무 안좋으심… 기본적인 내용에 대한 설명을 생략하고 결과론적이고 지엽적인 해석들만 늘어놓으시니 일반화학을 공부한 적이 없다면 하나도 이해할 수 없음… 교재 독학은 필수임,1,neg
"그저 빛 성적 산출이 중간, 기말밖에 반영 안되서 과제가 아예 없음. 거기에 시험도 범위 자체야 400페이지 넘어가면서 많지만 막상 문제는 다 ppt랑 교재 연습문제만 내셔서 교재 읽을 필요도 없음. 3일만 공부하면 100점 가능함. 다만 수업이 1교시고 강의가 좀 지루해서 잠이 올 수 있는데 수업 안들어도 나중에 ppt만 보면 되니 상관 없음. ㄹㅇ 강추임.",5,pos
과제도 많고 팀플도 있습니다. 한 학기동안 해야할게 가장 많았던 수업인데 학점을 짜게 주시더라고요,3,mid
수업시간에 나온다고 한거만 시험나옴 앙개꿀띠,5,pos
사람들이 다 퀴즈 금방 풀어요~ 하길래 얼마나 금방이지? 싶었는데 진짜 금방이어서 놀랐습니다.,5,pos
빛빛빛의 빛빛빛빛빛빛빛더이상 설명이 필요없음..,5,pos
최악의 수업수업 주제도 모호하고 설명도 너무 조잡하다무엇보다 강의 자료 업로드부터 여러 약속된 일정들을지키지 못하는 경우도 너무 많다배려심이 넘치는 건 알겠는데과할 때는 눈살이 찌푸려진다0점 주고싶은데 최하가 1이라 어쩔 수 없다,1,neg
최고의 1학점짜리 꿀강입니다 ㅎㅎ 학년마다 있었으면...,3,mid
영상 보고 퀴즈만 풀면 되는 수업입니다. 틀리면 다시 풀 때 문제가 달라집니다.,5,pos
과제가 많다기 보다는 과제를 확실하게 말해주시지 않아요 . 중간 기말 평가 기준이 모호하다는 느낌을 받았고 매주 팀플이지만 팀을 잘 만나면 무난무난해요.,4,pos
시험은 기말만 쳤고 중간은 과제로 냈어요팀플도 팀 잘 걸리면 괜찮아요. 이해하기 어려운 내용은 없고 무난합니다.,4,pos
이렇게 좋으신 교수님 처음봐요자정진은 꼭 이 교수님 들으세요 추천해요!!,5,pos
출석체크도 안 하시고 과제도 없고 팀플도 없고 암기도 생각보다 많이 없어요!,4,pos
강의 내용도 재밌고 출석만 잘 하면 에이 받을 수 있는 강의입니다. 추천합니다!!,5,pos
시험지를 보고 눈앞이 새하얘졌습니다...교수님 너무해 ㅠㅠ,3,mid
솔직히 영상 안 보고도 … 충분히 답을 고를 수 있는 그런 꿀강입니다 !!!!! 그래도 심심하시다면 영상 보는 건 추천드려요 !!,5,pos
모두가 아는 강의입니다. 주어진 영상들 잘 보면 퀴즈들의 난이도가 높지 않으므로 금방 끝낼 수 있습니다. 시간 날 때 빨리 끝내는 것을 추천!,5,pos
음.......강의력이 딱히 좋지도 나쁘지도 않지만 문제는 내용 자체가 김동욱이 설명해도 이해하기가 쉽지 않음 매 수업시간마다 기사자료 4~6개 정도를 가져와서 수업하시는데 어디까지 시험에 나오고 어디까지 안나오는지 감이 전혀 안 옴 한마디로 그냥 모든 기사를 정독하고 수업시간에 하신 말씀을 필기해야함...따로 교재나 ppt가 없어서 수업에 엄청 집중해야함 시험 엄청 어려움 성격 약간 깐깐하심,2,neg
"강의력이 0에 수렴하나 강의를 들을 필요가 없는 아이러니한 강의....강의 내용은 주로 학문적, 암기해야 할 것 같은 내용이지만 정작 시험은 본인의 생각을 서술하는 단 1문제짜리 시험임 과제는 중간 기말 시험 전에 레포트 쓰는거 하나 있음 본인이 논술학원을 다녀봤다면 개꿀강",3,mid
