lecture,professor,review,clean_text,star
멀티미디어프로그래밍,박상일,절대적인 과제 수가 많은건 아니에요. 다른 과목들도 평균적으로 5개 정도는 하니까요. 근데 과제 하나하나가 미쳤습니다. 진짜 할때마다 욕나와요... 자기가 진짜 성실한 사람이다 하는 사람만 듣는게 좋을겁니다. 대신 하고나면 성취감이ㅋㅋㅋㄱ 많이 고민해보고 선택하세요,절대 적 과제 수가 많다 아니다 다른 과목 들 평균 적 개 정도 하니 끄다 과제 하나 하나 미치다 진짜 하다 때 욕 나오다 자기 진짜 성실하다 사람 하다 사람 듣다 좋다 겁니다 대신 하다 성취 감 ㅋㅋㅋㄱ 고민 해보다 선택 하다,5
멀티미디어프로그래밍,박상일,교수님이 이론도 그렇고 정말 친절하게 다 설명해주신 덕에 비루한 제 머리지만 비교적 쉽게 이해할 수 있었던 것 같습니다. 사실 과제 난이도가 헬이라 처음엔 정말 힘들었지만 길면 하루 꼬박 새서 고민도 해보고 시간 날때마다 고민해보니 아예 손도 못댈 정도는 아니더라구요. 오히려 이렇게 고민하는 과정을 거치다 보니 갠적으로 풀면서 성취감도 느끼고 되게 좋았습니다. 최고!,교수 님 이론 그렇다 정말 친절하다 설명 해주다 덕 비루하다 제 머리 비교 적 쉬다 이해 하다 수 있다 것 같다 사실 과제 난이도 헬 처음 정말 힘들다 길다 하루 꼬박 새다 고민 해보다 시간 날때 고민 해보다 아예 손 대다 정도 아니다 오히려 고민 하다 과정 거치 보다 갠 적 풀다 성취 감다 느끼다 좋다 최고,5
멀티미디어프로그래밍,박상일,극악의 난이도와 끝나고 나면 느껴지는 성취감.flower.jpg  그리고  lena.jpg.......,극악 난이도 끝나다 나다 느껴지다 성취 감,5
멀티미디어프로그래밍,박상일,"과제 어려운 것 많고, 하지만 배우는 건 제일 많은 수업",과제 어렵다 것 많다 배우다 건 제일 많다 수업,5
멀티미디어프로그래밍,박상일,"진짜 학교 입학하고서 가장 멋진 수업을 들었다고 생각합니다교수님께서 설명을 되게 잘해주시고 굉장히 열정적으로 해주세요과제도 굉장히 수준 있는, 좀 어려운 과제들이긴 했는데, 그냥 과제내고 해오세요- 가 아니라 과제를 하기 위해 필요한 이론이나 해결을 하기 위한 방향을 제시해주면서 생각하며 할 수 있게 해주셔서 좋았어요!힘들지만 그만큼 얻어가는게 많은 강의",진짜 학교 입학 하다 가장 멋지다 수업 들다 생각 하다 교수 님 설명 해주다 굉장하다 열정 적 해주다 과제 굉장하다 수준 있다 좀 어렵다 과제 들이다 하다 그냥 과제 내다 해오다 가다 아니다 과제 하다 위해 필요하다 이론 해결 하다 위 방향 제시 해주다 생각 하다 하다 수 있다 해주다 좋다 힘들다 얻다 많다 강의,5
멀티미디어프로그래밍,박상일,이 교수님 참 교수님! 학생들에게 많은 것을 알려주고 싶어하시는게 수업을 들으면서 느껴짐  그 열정을 따라가지 못하는게 조금 죄송스러운 순간도 있었음  중간 기말 모두 예제 문제 주셔서 그거 잘 풀면 시험은 무난하게 풀 수 있는거 같음. 조금 변형 응용되기는 하지만.. 검은색 콘솔 창만 보다가 이미지 변형하고 결과가 이미지로 나오니까 재밌음  논문 읽고 해석하는 과제가 한번 있었는데 영어 어려워 하면 조금 힘들 수 있음,이 교수 님 차다 교수 님 학생 들 많다 것 알다 싶다 수업 들다 느껴지다 그 열정 따라가다 하다 조금 죄송스럽다 순간 있다 중간 말 모두 예제 문제 주다 그거 자다 풀 시험 무난 하다 풀 수 있다 같다 조금 변형 응용 되다 기다 검은색 콘솔 창 보다 이미지 변형 결과 이미지 나오다 재밌다 논문 읽다 해석 하다 과제 한번 있다 영어 어렵다 하다 조금 힘들다 수 있다,5
멀티미디어프로그래밍,박상일,열심히하시면 점수주려는 교수님이심 ㅠA+,하다 점수 주다 교수 님 이심 ㅠ,5
멀티미디어프로그래밍,박상일,교수님의 강의력은 정말 좋습니다. 단계적으로 알려주시면서 설명을 정말 잘해주십니다.,교수 님 강의 력 정말 좋다 단계 적 알다 설명 정말 해주다,5
멀티미디어프로그래밍,박상일,"교수님의 열정에 제가 따라가지 못했습니다,죄송합니다, 갓교수님..",교수 님 열정 제 따라가다 하다 죄송하다 교수 님,5
멀티미디어프로그래밍,박상일,내 코딩의 결과가 가시적으로 보이니 재밌음수업도 과제도 진짜 대학에 온 느낌. 강의력 좋으시고 좋은 말씀도 많이 해주셔서 동기부여가 됨.과제가 어려움 만점받으려면 과제 하나 당 하루 꼬박 쏟아야함 나같은 경우는 알바하면서도 과제 생각했음 근데 재밌음  뭔가 되는 것 같으면 겁나 뿌듯함 과제 열심히 하고 시험 전에 기출 주시는 것만 제대로 풀면 에제는 나오고 본인이 좀 특출나게 열심히 한 것 같다 그러면 에쁠 나옴,내 코딩 결과 가시 적 보이다 재밌다 수업 과제 진짜 대학 온 느낌 강의 력 좋다 좋다 말씀 해주다 동기부여 되다 과제 어려움 만점 받다 과제 하나 당 하루 꼬박 쏟다 야하다 나 같다 경우 알바 하다 과제 생각 하다 재밌다 뭔가 되다 것 같다 겁나다 뿌듯하다 과제 하다 시험 전 기출 주시 것 제대로 풀 제 나오다 본인 좀 특출나다 하다 것 같다 에쁠 나오다,5
멀티미디어프로그래밍,박상일,수업 정말 깔끔하게 진행하신다. 교수님이 매년 강의해서 그런지 아주 진도 잘 맞추면서 팍팍 나가신다. 과제는 2주에 한 번 꼴로 나간다. 시험은 실기 필기 실기 세 번이다. 시험 잘 보고 싶다면 교수님께서 수업시간에 설명한 것들 이해하고 그 날 배운 코딩 직접 안보고 짤 수 있어야한다. ㅋㅋㅋ 말이 쉽지 어렵다. 그래도 재미는 있다. 하하하..,수업 정말 깔끔하다 진행 하다 교수 님 매년 강의 하다 그렇다 아주 진도 자다 맞추다 나가다 과제 주 하다 번 꼴 나가다 시험 실기 필기 실기 세 번 시험 자다 보고 싶다 교수 님 수업 시간 설명 것 들 이해 그 날 배우다 코딩 직접 안보 짤 수 있다 야하다 ㅋㅋㅋ 말 쉬다 어렵다 재미 있다 하하 하,5
멀티미디어프로그래밍,박상일,교수님 최고!! 이 수업듣고 진로에 대한 틀이 그려졌어요. 시험은 중간 기말 필기 총 3번이고 내용은 매우 어렵지만 교수님이 처음부터 차근차근 설명해주셔서 안졸고 잘듣고 복습잘하면 괜찮을거같아요 저는 제때제때 복습안하고 벼락치기해서 아쉬운감이있지만 너무 좋은 강의였습니다,교수 님 최고 이 수업 듣다 진로 대한 틀 그려지다 시험 중간 말 필기 총 번 내용 매우 어렵다 교수 님 처음 차근차근 설명 해주다 안좋다 듣다 복습 하다 괜찮다 같다 저 제때 제때 복습 안 벼락치기 하다 아쉽다 가다 좋다 강의 이다,5
멀티미디어프로그래밍,박상일,"이 교수님꺼 듣는다면 하나만 하시길바랍니다. 전필로 다른거 열려있길래 두개 병행해서 했더니 저는 진짜 힘들었어요....일단 수업내용자체가 어려워서 이해하기 힘들었습니다ㅠㅜ 그래도 교수님이 진도를 생각보다 천천히 나가주시고, 설명을 정말 잘해주시기  때문에 열심히 복습하면 따라잡을수 있을거에요!마지막으로 재수강 각오하고 했는데 생각보다 학점 잘주셔서 좋았어요ㅎㅎ",이 교수 님 끄다 듣다 하나 하다 바라다 필로 다르다 열리다 개 병행 하다 하다 저 진짜 힘들다 일단 수업 내용 자체 어렵다 이해 하다 힘들다 ㅠㅜ 교수 님 진도 생각 나가다 설명 정말 해주다 때문 복습 하다 따라잡다 있다 마지막 재수강 각오 하다 생각 학점 주다 좋다 ㅎㅎ,5
멀티미디어프로그래밍,박상일,이 과목 어렵다고 그러는데 솔직히  쉬웠음. 이것도 어려우면 다른 수업 어떻게 따라갈런지 모르겠네.  수업때만 하라는거 제대로 알고만 있으면 성적 잘받을 수 있음,이 과목 어렵다 그렇다 솔직하다 쉽다 것 어리다 다른 수업 어떻다 따라가다 런 모르다 수업 때 하라 거 제대로 알다 있다 성적 받다 수 있다,5
멀티미디어프로그래밍,박상일,"2학년 되서 이제 전공다운 수업을 접한느낌입니다.1학년 과목들에 비해서도,다른 2학년1학기 과목중에비해서도해야할 공부량이 많습니다.시험3번 전부 족보는 올려 주시니까 그것만 열심히해도 성적은 잘 나옵니다.아쉬운점은 과제체점을 기말에 몰아서 하시기때문에과제보고서를 어떤식으로 써야할지 초반에 감이 안잡혔다는정도?교수님 목소리좋음",학년 되다 이제 전공 다운 수업 접 느낌 이다 학년 과목 들 비 하다 다른 학년 학기 과목 중 비다 서다 야하다 공부량 많다 시험 번 전부 족보 올리다 주시 그것 해도 성적 자다 나오다 아쉽다 점 과제 체점 말 몰다 하다 때문 과제 보고서 식 써다 하다 초반 감 잡히다 정도 교수 님 목소리 좋다,2
멀티미디어프로그래밍,박상일,이번학기가 과제가 줄은건데도 너무 빡셌다.. 과제가 하나 나오고 제출하면 또 하나 내준다 ㅎㅎ 그러다 왠일로 안내주면 시험기간이다 중간 기말 때는 둘 다 실기로 보고 기말 전에 한 번 필기고사를 본다 . 피피티를 보는 것 보다도 강의 때 집중해서 듣는게 더 도움이 많이된다!! 피피티에 없는 내용도 좀 나왔었음. 과제의 난이도가 많이 어려운 편이라 아마 완성을 못하는 경우도 꽤 될텐데 그래도 과제와 보고서는 제출해야한다.. 점수를 생각보다 후하게 주신다..  중간 기말 모두 족보를 올려주신다. 개인적으로.. 과목이 어렵다 보니 시험 준비나 과제를 하면서 검색을 하게 되는데 이게 Opencv를 한국어로 다룬 자료 자체가 적고 그중에서도 C로 다룬 내용은 거의 없다고 보면 된다.. 영어를 잘 모르면 찾아보는 것도 힘들 수 있다. 그리고 교수님 타자가 꽤 빠르신 편이라 타자가 느리면 고생할 수 있다. 그래도 강의 끝나고 코드를 올려주시니 그나마 낫다.  얻어갈 것은 많지만 지식을 쌓는 과정이 꽤 고통스러우므로 가벼운 마음으로 듣고자 한다면 비추하는 과목.,이번 학기 과제 줄 건데 빡셌다 과제 하나 나오다 제출 하다 또 하나 내주다 ㅎㅎ 그렇다 일로 내주다 시험 기간 중간 말 때 둘 실기 보고 말 전 하다 번 필기 고사 보다 피피티 보다 것 강의 때 집중 하다 듣다 더 도움 되다 피피티 없다 내용 좀 나오다 과제 난이도 어렵다 편이 아마 완성 하다 경우 꽤 되다 과제 보고서 제출 하다 하다 점수 생각 후 하다 주다 중간 말 모두 족보 올려주다 개인 적 과목 어렵다 보다 시험 준비 과제 하다 검색 하다 되다 이 를 한국어 다루다 자료 자체 적다 중 로 다루다 내용 거의 없다 보다 되다 영어 자다 모르다 찾아보다 것 힘들다 수 있다 교수 님 타자 꽤 빠르다 편이 타자 느리다 고생 하다 수 있다 강의 끝나다 코드 올려주다 낫다 얻다 갈다 것 많다 지식 쌓다 과정 꽤 고통스럽다 가볍다 마음 듣다 하다 비추다 과목,5
멀티미디어프로그래밍,박상일,진짜 얻어가는게 많지만 개빡쎄다. 과제 개 어렵고 시험도 어렵고 교수님이 코딩하는걸 하나라도 놓치지 않고 다 따라가야하는데 넘나 빠르시고 기다려주질않는다. 제대로 배울거라면 강추 아니면 비추다. 너무 힘들다. 거의 매주 과제나오는듯,진짜 얻다 많다 개빡쎄 과제 개 어렵다 시험 어렵다 교수 님 코딩 하 는걸 하나 놓치다 않다 따라가다 넘다 빠르다 기다리다 않다 제대로 배우다 강추 아니다 비추다 힘들다 거의 과제 나오다,5
멀티미디어프로그래밍,박상일,"힘든만큼 많이 얻어가는게 많았던 수업입니다. 후에 영상처리 과목들을 때 도움이 많이 될것 같습니다. C++에 OpenCV라이브러리를 이용하여 이미지 처리하는 수업입니다. 포토샵 배우려고 왔다간 큰 오산이며. 오히려 포토샵을 만드는 수업이라고 볼 수 있습니다. 과제 5개랑 중간실기/필기/기말실기 각각 보고, 필기는 거의 기말실기 전전주에 봅니다. 교수님께서 족보를 시험 전주에 나눠주시는데 열심히 연습하시면 대부분의 실기는 잘하실 수 있을 듯합니다. 필기는 거의 교수님이 말씀하시는 것에서 나와서 수업 한 번이라도 졸면 학점이 무사하지 못할겁니다..그리고 잘하는 사람 넘나많구요...ㅠ",힘드다 얻다 많다 수업 이다 후 상처리 과목 들 때 도움 되다 같다 라이브러리 이용 하다 이미지 처리 하다 수업 이다 포토샵 배우다 오다 크다 오산 오히려 포토샵 만들다 수업 볼 수 있다 과제 개 중간 실기 필기 기다 각각 보고 필기 거의 기다 전주 보다 교수 님 족보 시험 전주 나누다 연습 하다 대부분 실기 하다 수 있다 듯 하다 필기 거의 교수 님 말씀 하다 것 나오다 수업 하다 번 졸다 학점 무사하다 하다 겁니다 하다 사람 넘다 많다 ㅠ,5
